timestamp,angle,distance,is_gap,baseline_distance
2024-11-21 20:17:23.942485,97.0,30.0,False,37.0
2024-11-21 20:17:24.054467,96.0,30.0,False,37.0
2024-11-21 20:17:24.183979,95.0,30.0,False,37.0
2024-11-21 20:17:24.332444,94.0,30.0,False,37.0
2024-11-21 20:17:24.472488,93.0,31.0,False,37.0
2024-11-21 20:17:24.584597,92.0,31.0,False,37.0
2024-11-21 20:17:24.722233,91.0,31.0,False,37.0
2024-11-21 20:17:24.922999,90.0,31.0,False,37.0
2024-11-21 20:17:25.127879,90.0,31.0,False,37.0
2024-11-21 20:17:25.252661,89.0,31.0,False,37.0
2024-11-21 20:17:25.370258,88.0,31.0,False,37.0
2024-11-21 20:17:25.501605,87.0,31.0,False,37.0
2024-11-21 20:17:25.633671,86.0,30.0,False,37.0
2024-11-21 20:17:25.811505,85.0,30.0,False,37.0
2024-11-21 20:17:25.958007,84.0,30.0,False,37.0
2024-11-21 20:17:26.090428,83.0,30.0,False,37.0
2024-11-21 20:17:26.194720,82.0,30.0,False,37.0
2024-11-21 20:17:26.302791,81.0,30.0,False,37.0
2024-11-21 20:17:26.411255,80.0,30.0,False,37.0
2024-11-21 20:17:26.523677,79.0,30.0,False,37.0
2024-11-21 20:17:26.633582,78.0,30.0,False,37.0
2024-11-21 20:17:26.786743,77.0,30.0,False,37.0
2024-11-21 20:17:26.881258,76.0,31.0,False,37.0
2024-11-21 20:17:26.986649,75.0,31.0,False,37.0
2024-11-21 20:17:28.234470,75.0,31.0,False,37.0
2024-11-21 20:17:28.351572,76.0,31.0,False,37.0
2024-11-21 20:17:28.507759,77.0,31.0,False,37.0
2024-11-21 20:17:28.624808,78.0,31.0,False,37.0
2024-11-21 20:17:28.726474,79.0,31.0,False,37.0
2024-11-21 20:17:28.825749,80.0,31.0,False,37.0
2024-11-21 20:17:28.953449,81.0,30.0,False,37.0
2024-11-21 20:17:29.056938,82.0,30.0,False,37.0
2024-11-21 20:17:29.170101,83.0,30.0,False,37.0
2024-11-21 20:17:29.294665,84.0,30.0,False,37.0
2024-11-21 20:17:29.403044,85.0,30.0,False,37.0
2024-11-21 20:17:29.533782,86.0,30.0,False,37.0
2024-11-21 20:17:29.660902,87.0,30.0,False,37.0
2024-11-21 20:17:29.796252,88.0,30.0,False,37.0
2024-11-21 20:17:29.898908,89.0,30.0,False,37.0
